date,open,high,low,close,volume
2025-11-12,84.92,85.4,82.93,84.04,2214111
2025-11-13,82.78,83.81,79.38,81.06,2648911
2025-11-14,77.82,80.95,76.52,78.28,2790745
2025-11-17,77.43,78,73.06,74.79,3824438
2025-11-18,73.85,74.15,71.51,72.76,3517931
2025-11-19,73.5,74.2,72.2,73.765,3371544
2025-11-20,75.55,75.81,67.97,68.8,3604763
2025-11-21,69.37,74.72,69.06,73.66,3420423
2025-11-24,73.66,75.13,72.66,73.99,3453517
2025-11-25,73.46,74.46,72.23,73.72,3170518
2025-11-26,74.79,76.61,74.385,75.08,1983068
2025-11-28,75.79,77.43,75.15,77.14,1202537
2025-12-01,75.96,77.79,75.53,76.29,1835075
2025-12-02,77.16,80.715,76.915,79.82,2809323
2025-12-03,79.71,86.61,79,86.27,3707647
2025-12-04,85.9,88.32,85.475,88.14,2700299
2025-12-05,89.03,90.205,88.32,89.15,2704755
2025-12-08,89.55,91.5,88.11,89.1,2799372
2025-12-09,88.15,93.13,87.4286,92.59,2369851
2025-12-10,92.34,95.65,91.2115,94.73,2714514
2025-12-11,93.33,96.07,92.87,95.99,2199621
2025-12-12,95.33,96.095,91.2,92.55,3665411
2025-12-15,89.71,91.06,88.21,89.92,2589289
2025-12-16,89.765,90.88,87.46,87.96,3597756
2025-12-17,87.53,88.44,84.41,85.03,2655793
2025-12-18,88.13,89,84.45,84.55,3084778
2025-12-19,84.6,85.48,83.43,84.06,5804702
2025-12-22,85.31,87.2,84.49,85.12,3012413
2025-12-23,84.65,85.43,84.12,84.94,1995954
2025-12-24,85.28,85.7,83.995,85.49,734177
2025-12-26,85.57,86.48,84.585,86.27,1334779
2025-12-29,85.99,87.05,85.165,85.94,1272694
2025-12-30,86.18,86.79,84.15,86.69,1554779
2025-12-31,86.69,87.13,84.11,84.25,1411644
2026-01-02,86.16,90.58,85.36,89.56,3010156
2026-01-05,90.52,94.455,90.01,93.28,3257310
2026-01-06,94.24,99.8,94.01,99.56,3933511
2026-01-07,97.84,99.29,95.855,97.85,2782484
2026-01-08,97.08,100.48,96,99.85,2758411
2026-01-09,101.21,103.63,99.712,102.99,3185094
2026-01-12,102.57,102.64,99.85,101.84,1860113
2026-01-13,101.99,102.85,100.1859,102.07,1858400
2026-01-14,101.84,104.57,101.125,104.09,1864689
2026-01-15,117.41,118,110.27,113.54,6207354
2026-01-16,115.82,119.61,114.21,117.35,4953369
2026-01-20,115.06,117.66,112.45,115,4751390
2026-01-21,118.27,121.62,115.87,119.74,3919502
2026-01-22,122,122.435,117.07,118.52,2821875
2026-01-23,116.15,117.925,113.07,114.705,2910605
2026-01-26,114.73,116.6,113.83,115.63,2225608
2026-01-27,117.46,121.76,116.03,120.41,3050838
2026-01-28,121.21,124,120.485,120.65,3873248
2026-01-29,121.61,122.96,116.49,122.71,3355521
2026-01-30,120.825,122.63,117.74,118.07,3061813
2026-02-02,115.01,121.4899,115.01,119.48,3052366
2026-02-03,120.1,121.92,111.4801,113.7,4983099
2026-02-04,112.03,116.6,108.56,112.41,5902795
2026-02-05,111.6,113.575,109.17,110.33,3882731
2026-02-06,112.67,122.775,112.13,122.37,4445893
2026-02-09,122.18,123.67,120.66,122.39,4548542
2026-02-10,129.14,137.05,120.19,133.44,7131244
2026-02-11,136.93,138.99,132.66,137.79,3663048
2026-02-12,137.51,138.415,126.16,130.9,3658618
2026-02-13,130.09,135,127.67,131.43,2811876
2026-02-17,129.05,130.77,125.545,129.56,1872202
2026-02-18,129.75,133.2,128.04,131.89,1974658
2026-02-19,130.14,133,129.9,132.67,1366337
2026-02-20,131.49,136.18,131.49,134.49,2325749
2026-02-23,134.49,136.94,132.33,136.42,2538225.186733
2026-02-24,137.95,142.5,136.17,136.27,2435946.296023
2026-02-25,138.7,139.5,135.88,137.34,1526426.084182
2026-02-26,137.645,139.85,129.555,132.2,2419986.757801
2026-02-27,129.31,132.6,128.56,132.45,2877470.972241
2026-03-02,129.215,135.74,127.5,135.5,1924371.02587
2026-03-03,129.23,130.25,125.05,126.79,2851471.394715
2026-03-04,128.71,129.9555,125.56,129,2406903.887292
2026-03-05,126.63,129.44,122.26,124.58,2334349.246783
2026-03-06,119.94,120.53,112.26,112.44,3102392.903062
2026-03-09,110.73,117.44,108.15,117.34,3016652.900569
2026-03-10,119.455,121.61,116.62,116.88,2175481.257562
2026-03-11,117.08,119.11,114.855,116.18,2279827.568356
2026-03-12,113.25,114.78,108.21,109.98,2610561.222458
2026-03-13,111.7,113.09,107.48,108.28,3106539.964102
2026-03-16,111.24,113.19,110.16,111.64,2642060.443442
2026-03-17,112.51,116.39,111.875,116.08,1608391.973974
2026-03-18,116.08,117.47,114.27,115.58,1618708.747564
2026-03-19,111.68,116.99,110.01,115.86,1566723.469356
2026-03-20,115.27,116.2351,111.15,114.66,3584280.683129
2026-03-23,119.97,120.865,114.91,115.01,2004167.1115
2026-03-24,114.48,122.39,114.23,121.67,1790133.148519
2026-03-25,123.81,124.2872,120.8397,123.18,1476686.304662
2026-03-26,120.49,122.1,115.415,115.75,2102758.431218
2026-03-27,113.25,116.05,111.33,113.59,2080838.674026
2026-03-30,115.5,115.5,107.25,108.64,2714641.202928
2026-03-31,110.39,117.98,109.98,117.24,2960972.426509
2026-04-01,118.91,121.85,117.91,118.71,2195067.01026
2026-04-02,113.59,119.78,112.875,116.4,1552901.102739
2026-04-06,116.59,117.97,113.92,115.68,1747748.596289
2026-04-07,115.91,118.95,114.28,118.55,1617763.547396
2026-04-08,128.08,130.82,126.085,129.6,3723755.12333
2026-04-09,129.51,133.05,127.35,132.63,1915324.945995
2026-04-10,134.06,136.68,133.27,135.32,2699041.731232
2026-04-13,133.83,138.42,133.5475,138.07,1683140.689083
2026-04-14,139.605,140.815,137.1523,137.44,2178777.799281
2026-04-15,136.96,137.81,134.06,136.995,1887169.089846
2026-04-16,136.7,138.4,135.23,135.92,1886898.489642
2026-04-17,139.52,146.46,139.4001,146.06,2476809.270819
2026-04-20,145.67,149.17,144.8,148.92,2259537.37416
2026-04-21,150,151.9,145.945,146.99,2997876.735218
2026-04-22,151.21,151.994,146.48,147.93,2637916.462564
2026-04-23,148.78,151.28,144.44,149.33,3446923.430654
2026-04-24,153.92,159.15,151.17,155.98,4337885.072132
2026-04-27,156.18,157.63,149.49,156.44,2867863.04516
2026-04-28,149.435,151.16,142.61,144.72,3990672.346998
2026-04-29,146.57,149.8,144.75,149.37,3629411.428455
2026-04-30,150,150,138.665,141.38,6495334.197897
2026-05-01,140.78,142.5,138.27,142.29,4200321.355731
2026-05-04,142.39,143.5,134.86,138.96,2580350.645754
2026-05-05,142.978,150,140,149.29,3296783.48192
2026-05-06,152.73,156.43,147.95,155.86,3007533.163513
2026-05-07,155.99,156.42,145.39,147.66,2915250.934087
2026-05-08,151.52,152.38,146.26,149.11,3012664.592427
2026-05-11,148.03,149.73,146.41,149.15,3159921.317989
2026-05-12,146.59,146.94,138.18,145.31,2864511.89003
2026-05-13,148.06,148.74,143,145.04,2369419.43609
2026-05-14,144.57,145.445,138.6,139.26,3084516.527675
2026-05-15,134.67,134.97,132,133.07,3276263.150121
2026-05-18,135.225,136.25,125.1,127.21,3260956.663646
2026-05-19,123.04,126.83,122,124.22,3105818.322042
2026-05-20,126.5,128.39,124.42,127.7,4358682.545331
2026-05-21,127.7,132.55,125.13,131.39,3017970.024149
2026-05-22,132.2,136.13,130.51,135.28,2227854.144428
2026-05-26,139.23,143.26,136.8019,142.12,2751874.230631
2026-05-27,149.23,149.31,136.43,140,2877386.177519
2026-05-28,139.36,141,133.29,138.44,2248492.956271
2026-05-29,140.52,141.9798,136.6,138.79,2732688.955764
2026-06-01,136.945,138.695,134.01,135.73,2027965.238632
2026-06-02,137.34,143.9399,135.73,142.92,4248049.489062
2026-06-03,143.59,147.38,140.05,140.33,2272631.000961
2026-06-04,137.76,144.16,135.59,139.88,2353830.559419
2026-06-05,134.13,136.045,124.44,125.41,4669474.236958
2026-06-08,133.08,135.46,129.53,132.71,2739708.806786
2026-06-09,136.34,142.17,123.77,134.35,3564729.18397
2026-06-10,133.1,139,127.941,128.88,2902933.037205
2026-06-11,134,145.77,131.33,144.92,4330679.696223
2026-06-12,145.69,152.66,142.43,150.52,2114466.977539
2026-06-15,159.63,168,159,162.89,5289557.602084
2026-06-16,161.78,164.83,151.45,151.61,3536425.098133
2026-06-17,157.86,165.375,156.49,157.34,2672241.777944
2026-06-18,164.18,180.94,163.06,178.77,5933481.192691
2026-06-22,182.28,186.94,179.71,184,3854747.753047
2026-06-23,167.996,172.73,164.42,168.22,5600125.535664
2026-06-24,168.32,173.49,165.535,171.46,3282259.225994
2026-06-25,183,184,169.38,176.28,3135615.848394
2026-06-26,167.86,168.995,156.72,161.43,4976269.261265
2026-06-29,161.52,171.34,154.665,171.04,3564337.209749
2026-06-30,171.63,182.34,169.06,179.86,3599958.850363
2026-07-01,172.19,173.405,164.39,165.19,4622441.070375
2026-07-02,165,166.7598,142.185,146.66,5907013.88698
2026-07-06,151.41,155.08,144.655,145.17,2784667.466728
2026-07-07,135.05,138.54,129.24,135.08,4308942.811796
2026-07-08,133.5,142.26,131.89,138.715,3344034.397594
2026-07-09,147.86,152.99,145.105,146.1,2967422.348778
2026-07-10,143.5,146.63,140.395,145.35,1442227.527337
2026-07-13,139.52,142.07,135.08,136.27,3120639.254346
2026-07-14,144.86,145.299,137.495,140.63,2038377.75687
2026-07-15,144.83,144.83,132.87,138.69,1836811.205549
2026-07-16,133.33,138.72,132.5,134.6,2870383.143339
2026-07-17,127.795,139.965,126.79,138.74,4454624.560398
2026-07-20,140.84,142,133.3,133.79,2122516.381145
2026-07-21,140.82,143.06,138.47,140.17,2440400.160461
2026-07-22,135.55,140.45,135.08,137.48,1564948.081165
2026-07-23,135.69,138.11,133.055,135.3,2641427.671028
2026-07-24,132.449,135.375,127.19,129.15,2689821.384474
2026-07-27,130.625,131.7799,120.75,126.37,2351043.424689
2026-07-28,119,122.99,117.4,118.16,5023601.661712
2026-07-29,115.79,118.23,106.91,107.01,4872974.382175
2026-07-30,117.5,122.42,116,117.11,4346813.618056
2026-07-31,122.8,127.51,117,119.05,2548079.056492
2026-08-03,116.86,125.56,116.1,125.2,3023655.022388
2026-08-04,137,145.27,134.01,144.56,4418123.416241
2026-08-05,146.2,148.3,141.88,145.55,2827378.810805
2026-08-06,141.8,148.44,140.01,142.65,1906064.185412
2026-08-07,148.99,152.42,144.36,152.08,2012219.291412
2026-08-10,152.42,154.47,144.03,144.21,1700108.100599
2026-08-11,148.72,153.47,144.4,150.21,1738227.605668
2026-08-12,159.68,162.71,156,161.08,3126404.920611
2026-08-13,160.16,166.02,159.4,163.81,1782600.197058
2026-08-14,162.45,163.865,158.76,161.76,1434542.00779
2026-08-17,162.04,166.2025,160.9501,163.09,1594998.411727
2026-08-18,153.47,155.28,148.01,150.265,4142469.902058
2026-08-19,152.52,153.38,141.41,144.28,2539278.166649
2026-08-20,144.11,145.73,141.55,144.63,1486418.455497
2026-08-21,145.64,146.25,142,143.66,1106439.788993
2026-08-24,139.75,139.75,134.49,138.25,2454946.044731
2026-08-25,141.475,141.52,137.23,138.87,1487748.953351
2026-08-26,139.89,142.7886,139.175,142.46,1144743.764058
2026-08-27,145.88,147.115,142.53,145.31,1651194.489009
